ID,nom_instance,reference_import,address,deadband,label,length,name,type,ELEMENT_NAME,varInvalid1,varInvalid2,varInvalid3,functCheck,functTrans
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_2SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_2SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_2SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_2EmStp,deiSTAUCST000BACSHVACACSAHUVFD_2EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_2EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_2TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_2TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_2TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_3GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_3GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_3GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_3GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_3GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_3GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_3RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_3RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_3RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_3SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_3SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_3SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_3EmStp,deiSTAUCST000BACSHVACACSAHUVFD_3EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_3EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_3TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_3TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_3TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_4GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_4GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_4GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_4GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_4GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_4GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_4RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_4RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_4RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_4SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_4SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_4SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_4EmStp,deiSTAUCST000BACSHVACACSAHUVFD_4EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_4EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_4TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_4TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_4TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_5GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_5GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_5GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_5GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_5GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_5GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_5RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_5RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_5RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_5SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_5SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_5SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_5EmStp,deiSTAUCST000BACSHVACACSAHUVFD_5EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_5EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_5TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_5TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_5TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_6GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_6GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_6GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_6GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_6GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_6GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_6RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_6RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_6RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_6SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_6SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_6SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_6EmStp,deiSTAUCST000BACSHVACACSAHUVFD_6EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_6EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_6TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_6TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_6TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_7GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_7GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_7GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_7GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_7GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_7GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_7RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_7RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_7RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_7SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_7SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_7SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_7EmStp,deiSTAUCST000BACSHVACACSAHUVFD_7EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_7EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_7TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_7TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_7TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_8GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_8GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_8GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_8GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_8GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_8GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_8RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_8RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_8RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_8SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_8SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_8SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_8EmStp,deiSTAUCST000BACSHVACACSAHUVFD_8EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_8EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_8TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_8TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_8TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_9GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_9GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_9GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_9GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_9GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_9GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_9RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_9RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_9RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_9SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_9SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_9SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_9EmStp,deiSTAUCST000BACSHVACACSAHUVFD_9EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_9EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_9TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_9TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_9TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_10GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_10GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_10GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_10GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_10GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_10GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_10RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_10RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_10RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_10SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_10SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_10SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_10EmStp,deiSTAUCST000BACSHVACACSAHUVFD_10EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_10EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_10TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_10TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_10TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_11GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_11GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_11GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_11GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_11GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_11GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_11RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_11RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_11RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_11SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_11SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_11SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_11EmStp,deiSTAUCST000BACSHVACACSAHUVFD_11EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_11EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_11TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_11TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_11TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_12GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_12GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_12GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_12GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_12GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_12GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_12RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_12RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_12RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_12SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_12SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_12SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_12EmStp,deiSTAUCST000BACSHVACACSAHUVFD_12EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_12EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_12TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_12TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_12TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_13GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_13GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_13GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_13GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_13GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_13GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_13RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_13RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_13RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_13SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_13SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_13SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_13EmStp,deiSTAUCST000BACSHVACACSAHUVFD_13EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_13EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_13TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_13TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_13TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_14GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_14GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_14GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_14GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_14GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_14GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_14RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_14RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_14RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_14SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_14SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_14SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_14EmStp,deiSTAUCST000BACSHVACACSAHUVFD_14EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_14EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_14TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_14TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_14TpAlrm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_15GenAlmM,deiSTAUCST000BACSHVACACSAHUVFD_15GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTAUCST000BACSHVACACSAHUVFD_15GenAlmM,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_15GenAlm,deiSTAUCST000BACSHVACACSAHUVFD_15GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTAUCST000BACSHVACACSAHUVFD_15GenAlm,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_15RtTemp,aeiSTAUCST000BACSHVACACSAHUVFD_15RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_15RtTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:aeiSTAUCST000BACSHVACACSAHUVFD_15SpTemp,aeiSTAUCST000BACSHVACACSAHUVFD_15SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTAUCST000BACSHVACACSAHUVFD_15SpTemp,AEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_15EmStp,deiSTAUCST000BACSHVACACSAHUVFD_15EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTAUCST000BACSHVACACSAHUVFD_15EmStp,DEIV,VE,,,,,
:R:A:POLE:UCST000_BACS_S0:VEE:deiSTAUCST000BACSHVACACSAHUVFD_15TpAlrm,deiSTAUCST000BACSHVACACSAHUVFD_15TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTAUCST000BACSHVACACSAHUVFD_15TpAlrm,DEIV,VE,,,,,
